2,0.7299270072992701,1.018,4.23,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.10784
2,0.4464285714285714,0.306,0.77762,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.039144
2,0.47619047619047616,0.433,1.1738,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.048381
2,0.3333333333333333,0.86,1.6319,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.09107
2,0.19646365422396858,0.27399999999999997,0.30644,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.033666
2,0.22727272727272727,0.7020000000000001,0.9082399999999999,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.034974
2,0.2710027100271003,0.836,1.2897,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.06491799999999999
2,0.26246719160104987,1.024,1.53,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.058913
2,0.27548209366391185,0.8109999999999999,1.2718,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.08290399999999999
2,0.21645021645021645,0.42,0.51752,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.037984
2,0.9803921568627451,0.28300000000000003,1.5793,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.051952
4,0.8928571428571428,0.474,2.5688,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.049676
2,1.3157894736842106,0.622,4.6535,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.11945
2,2.857142857142857,0.39899999999999997,6.487,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.059174000000000004
2,0.9174311926605504,0.387,2.0209,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.043191
2,0.7874015748031495,0.546,2.4474,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.053475999999999996
2,1.3333333333333333,0.71,5.3869,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.13574
3,1.25,0.34700000000000003,2.5773,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.070836
3,1.25,0.255,1.8940000000000001,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.05259
3,1.2345679012345678,0.27399999999999997,2.0094,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.053371
2,0.47619047619047616,1.083,2.9357,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.088424
3,0.6711409395973155,0.40399999999999997,1.6109,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.055986
2,0.8474576271186441,1.053,5.08,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.13679000000000002
2,0.41841004184100417,0.7909999999999999,1.8840000000000001,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.077248
2,0.38759689922480617,0.47600000000000003,1.0502,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.10354000000000001
2,0.14245014245014245,0.396,0.32113,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.028606
2,0.4694835680751174,0.373,0.99679,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.081633
3,1.0869565217391304,0.43,2.7769,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.1367
3,0.3508771929824561,0.838,1.7471,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.12325
2,0.32894736842105265,0.747,1.3988,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.11307
3,1.0989010989010988,0.966,6.3043,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.25716999999999995
2,0.6060606060606061,0.63,2.1733,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.11341
4,0.4854368932038835,1.08,3.1827,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.2179
2,0.2032520325203252,0.408,0.47207,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.035515
2,0.41841004184100417,0.575,1.3695,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.097299
4,0.6666666666666666,0.32799999999999996,1.3275,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.043958
2,0.17301038062283736,0.61,0.6007899999999999,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.069095
2,0.18148820326678766,0.61,0.63022,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.033944
2,0.18148820326678766,0.61,0.63022,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.027139
3,0.18148820326678766,0.42,0.45293,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.027543
3,0.2061855670103093,0.993,1.2166,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.076356
2,0.2,0.746,0.84935,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.062190999999999996
2,0.129366106080207,0.5760000000000001,0.42418999999999996,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.024817
2,0.15873015873015872,0.769,0.69486,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.024488
2,0.10989010989010989,0.392,0.24522,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.03508
3,0.2061855670103093,0.513,0.6285,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.014891
4,0.4608294930875576,0.373,1.0436,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.024480000000000002
2,1.4705882352941175,0.396,3.3148,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.087447
3,0.3623188405797102,0.315,0.67815,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.036851999999999996
3,0.8928571428571428,0.685,3.6336,2210000.0,7.148,57400000000.0,23900000000.0,8070000.0,3140000000.0,165000000.0,0.068223
2,0.7299270072992701,1.018,4.23,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.11365
2,0.4464285714285714,0.306,0.77762,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.0353
2,0.47619047619047616,0.433,1.1738,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.055466999999999995
2,0.3333333333333333,0.86,1.6319,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.10144
2,0.19646365422396858,0.27399999999999997,0.30644,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.033777
2,0.22727272727272727,0.7020000000000001,0.9082399999999999,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.036282
2,0.2710027100271003,0.836,1.2897,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.062377999999999996
2,0.26246719160104987,1.024,1.53,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.064141
2,0.27548209366391185,0.8109999999999999,1.2718,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.089202
2,0.21645021645021645,0.42,0.51752,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.047109
2,0.9803921568627451,0.28300000000000003,1.5793,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.054703999999999996
4,0.8928571428571428,0.474,2.5688,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.061311000000000004
2,1.3157894736842106,0.622,4.6535,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.13082
2,2.857142857142857,0.39899999999999997,6.487,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.05975
2,0.9174311926605504,0.387,2.0209,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.049342000000000004
2,0.7874015748031495,0.546,2.4474,1820000.0,7.9738,58200000000.0,24300000000.0,8140000.0,3140000000.0,165000000.0,0.07072300000000001
