0.66056,2.3116,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.052401
0.10951,1.7657,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0099557
0.49337,1.2557,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.014702
0.4095,0.39738,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0064607
1.0638,0.44122,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.009524
0.52506,1.4148,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.015226
0.56882,0.67953,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.008793
0.75833,0.95324,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.014576
1.4403,0.72484,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.012436
0.85323,1.7424,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.018925
0.6855,0.3811,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0096635
0.9308,0.44073,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0061149
1.3652,0.50859,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0083339
2.0804,0.40621,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0060863
1.3211,0.61402,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0083735
1.2411,0.18702,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0037146
0.59348,0.83546,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.024504
0.34708,1.3496,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.011598
0.82737,0.86223,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.012731
1.4627,0.4219,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0063035
0.62053,0.52977,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.010097
0.69407,1.2324,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.017119
1.0778,0.62853,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.01447
1.7476,0.53056,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0081373
0.78,1.4049,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.032413
0.16988,1.2147,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0089855
0.07406,0.93882,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.003815
0.6825,1.3936,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.027782
1.7808,1.9214,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.025659
0.31015,1.2028,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.014772
0.19879,1.506,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.013992
0.95244,1.5951,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.031598
0.69415,1.4914,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.036588
0.819,1.5701,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.020442
0.7801,1.5057,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.036235
0.50562,3.295,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.055643
0.20893,0.92254,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0063978
0.25126,1.5613,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.02271
0.39956,0.68217,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.011474
1.016,1.9231,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.040933
0.3175,3.3462,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.036147
0.7876,4.4336,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.076876
0.48176,1.2229,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.024466
1.4847,1.8717,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.02774
0.62519,2.6783,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.042511
1.4847,1.1982,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.018943
0.54612,5.9197,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.1101
5.8507,2.3369,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.035501
0.47581,4.8897,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.078726
1.1221,0.86851,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.013124
0.39,1.5026,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.01058
0.39365,1.5461,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.031404
0.25439,9.4138,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.089547
0.9989,1.4127,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.033022
0.17577,3.663,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.010841
0.975,6.1603,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.06199
0.26857,2.2884,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.023346
0.36243,2.8843,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.021147
0.31027,1.1206,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.012146
0.49337,1.097,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.021511
1.2849,1.3007,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.02101
1.7246,0.62706,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.011312
0.33028,3.9846,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.022058
0.40152,4.1963,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.029881
1.2046,5.6525,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.092452
0.40751,3.7451,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.0446
0.28247,0.93,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.005605
0.63,1.8967,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.054521
0.66056,1.3932,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.051443
0.25519,9.9335,2.21E+06,7.148,2.56E+07,1.09E+06,1.70E+06,0.58684,0.493,0.083689
0.53188,2.3418,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.046018
0.87612,3.1611,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.075496
